episode_i,targets_Qvalue,time-step,episode_reward,train/loss,policy_loss,value_loss,entropy
107,,5,,,,,0.38
107,,6,,,,,2.16
107,,7,,,,,3.06
107,,8,,,,,0.38
107,,9,,,,,0.76
107,,10,,,,,4.41
107,,11,,,,,0.39
107,,12,,,,,2.58
107,,13,,,,,2.93
107,,14,,,,,3.92
107,,15,,,,,0.63
107,,16,,,,,1.67
107,,17,,,,,1.12
107,,18,,,,,1.18
107,,19,,,,,1.43
107,,20,,,,,3.31
107,,21,,,,,3.21
107,,22,,,,,3.92
107,,23,,,,,0.94
107,,24,,,,,1.33
107,,25,,,,,2.3
107,,26,,,,,3.57
107,,27,,,,,4.28
107,,28,,,,,4.36
107,,29,,,,,2.71
107,,30,,,,,0.05
107,,31,,,,,3.58
107,,32,,,,,3.28
107,,33,,,,,4.6
107,,34,,,,,4.76
107,,35,,,,,1.32
107,,36,11.38,,9.27,7.01,1.66
108,,0,,,,,2.91
108,,1,,,,,1.88
108,,2,,,,,3.35
108,,3,,,,,2.91
108,,4,,,,,3.73
108,,5,,,,,2.44
108,,6,,,,,4.89
108,,7,,,,,1.18
108,,8,,,,,4.33
108,,9,,,,,2.61
108,,10,,,,,2.29
108,,11,,,,,2.43
108,,12,,,,,3.27
108,,13,,,,,0.82
108,,14,,,,,4.98
108,,15,,,,,4.93
108,,16,,,,,1.65
108,,17,,,,,3
108,,18,,,,,3.61
108,,19,,,,,0.46
108,,20,,,,,4.17
108,,21,,,,,4.65
108,,22,,,,,1.43
108,,23,,,,,0.62
108,,24,,,,,0.34
108,,25,,,,,4.2
108,,26,,,,,2.25
108,,27,,,,,0.76
108,,28,,,,,3.06
108,,29,,,,,3.59
108,,30,,,,,4.94
108,,31,,,,,2.7
108,,32,,,,,2.23
108,,33,,,,,1.85
108,,34,,,,,1.14
108,,35,,,,,3.79
108,,36,,,,,3.52
108,,37,,,,,0.69
108,,38,,,,,3.76
108,,39,,,,,4.53
108,,40,,,,,1.37
108,,41,2.34,,5.02,5.19,3.13
109,,0,,,,,2.88
109,,1,,,,,0.32
109,,2,,,,,4.84
109,,3,,,,,1.75
109,,4,,,,,0.27
109,,5,,,,,3.62
109,,6,,,,,2.01
109,,7,,,,,4.06
109,,8,,,,,0.46
109,,9,,,,,3.07
109,,10,,,,,2.42
109,,11,,,,,0.96
109,,12,,,,,4.38
109,,13,,,,,1.03
109,,14,,,,,1.44
109,,15,,,,,3.08
109,,16,,,,,1.82
109,,17,,,,,4.46
109,,18,,,,,0.64
109,,19,,,,,2.96
109,,20,,,,,1.09
109,,21,,,,,1.16
109,,22,,,,,0.38
109,,23,,,,,3.21
109,,24,,,,,3.83
109,,25,,,,,1.28
109,,26,,,,,2.95
109,,27,,,,,3.63
109,,28,,,,,2.39
109,,29,,,,,0.95
109,,30,,,,,2.32
109,,31,,,,,1.39
109,,32,,,,,1.57
109,,33,,,,,2
109,,34,,,,,2.47
109,,35,,,,,4.91
109,,36,,,,,1.86
109,,37,,,,,2.71
109,,38,,,,,0.12
109,,39,,,,,3.77
109,,40,,,,,2.69
109,,41,11.62,,2.02,7.32,2.12
110,,0,,,,,0.82
110,,1,,,,,1.9
110,,2,,,,,2.24
110,,3,,,,,1.43
110,,4,,,,,2.36
110,,5,,,,,1.42
110,,6,,,,,4.67
110,,7,,,,,2.56
110,,8,,,,,0.27
110,,9,,,,,3.42
110,,10,,,,,4.43
110,,11,,,,,2.91
110,,12,,,,,3.78
110,,13,,,,,0.39
110,,14,,,,,0.74
110,,15,,,,,3.1
110,,16,,,,,3.05
110,,17,,,,,3.82
110,,18,,,,,1.73
110,,19,,,,,4.14
110,,20,,,,,3.38
110,,21,,,,,4.66
110,,22,,,,,4.27
110,,23,,,,,4.86
110,,24,,,,,0.21
110,,25,,,,,2.55
110,,26,,,,,1.37
110,,27,,,,,1.85
110,,28,,,,,4.68
110,,29,,,,,0.55
110,,30,,,,,2.82
110,,31,,,,,2.9
110,,32,,,,,0.59
110,,33,,,,,3.62
110,,34,,,,,1.6
110,,35,,,,,2.48
110,,36,,,,,0.05
110,,37,,,,,3.47
110,,38,4.7,,1.77,2.37,3.14
111,,0,,,,,1.1
111,,1,,,,,4.78
111,,2,,,,,3.64
111,,3,,,,,2.42
111,,4,,,,,2.4
111,,5,,,,,0.56
111,,6,,,,,2.5
111,,7,,,,,1.07
111,,8,,,,,4.71
111,,9,,,,,2.95
111,,10,,,,,0.03
111,,11,,,,,1.87
111,,12,,,,,1.02
111,,13,,,,,4.48
111,,14,,,,,0.34
111,,15,,,,,3.31
111,,16,,,,,1.75
111,,17,,,,,4.03
111,,18,,,,,0.6
111,,19,,,,,3.6
111,,20,,,,,3.21
111,,21,,,,,1.76
111,,22,,,,,4.69
111,,23,,,,,4.89
111,,24,,,,,1.34
111,,25,,,,,2.52
111,,26,,,,,2.98
111,,27,,,,,2.77
111,,28,,,,,4.73
111,,29,,,,,1.25
111,,30,,,,,0.02
111,,31,,,,,4.59
111,,32,,,,,4.06
111,,33,,,,,0.96
111,,34,,,,,3.47
111,,35,,,,,3.87
111,,36,,,,,1.29
111,,37,,,,,4.27
111,,38,8.54,,6.29,8.01,0.88
112,,0,,,,,4.74
112,,1,,,,,3.85
112,,2,,,,,1.08
112,,3,,,,,2.36
112,,4,,,,,4.54
112,,5,,,,,2.53
112,,6,,,,,3.14
112,,7,,,,,4.45
112,,8,,,,,0.53
112,,9,,,,,0.91
112,,10,,,,,2.85
112,,11,,,,,1.5
112,,12,,,,,1.88
112,,13,,,,,2.63
112,,14,,,,,3.28
112,,15,,,,,4.56
112,,16,,,,,1.83
112,,17,,,,,3.4
112,,18,,,,,1.71
112,,19,,,,,0.17
112,,20,,,,,4.96
112,,21,,,,,4.35
112,,22,,,,,3.59
112,,23,,,,,1.6
112,,24,,,,,3.3
112,,25,,,,,0.41
112,,26,,,,,0.48
112,,27,,,,,1.57
112,,28,,,,,1.53
112,,29,,,,,4.58
112,,30,,,,,2.39
112,,31,,,,,4.03
112,,32,,,,,0.87
112,,33,,,,,2.03
112,,34,,,,,1.56
112,,35,,,,,2.76
112,,36,-3.19,,1.53,2.16,2.22
113,,0,,,,,2.99
113,,1,,,,,3.45
113,,2,,,,,2.89
113,,3,,,,,1.25
113,,4,,,,,4.25
113,,5,,,,,2.35
113,,6,,,,,4.14
113,,7,,,,,3.34
113,,8,,,,,1.24
113,,9,,,,,4
113,,10,,,,,2.9
113,,11,,,,,3.74
113,,12,,,,,4.61
113,,13,,,,,2.1
113,,14,,,,,1.15
113,,15,,,,,3.25
113,,16,,,,,3.2
113,,17,,,,,4.16
113,,18,,,,,4.28
113,,19,,,,,3.97
113,,20,,,,,1.29
113,,21,,,,,1.46
113,,22,,,,,4.56
113,,23,,,,,0.27
113,,24,,,,,3.4
113,,25,,,,,1.15
113,,26,,,,,4.9
113,,27,,,,,1.13
113,,28,,,,,3.53
113,,29,,,,,2.06
113,,30,,,,,0.08
113,,31,,,,,0.84
113,,32,,,,,0.91
113,,33,,,,,2.67
113,,34,,,,,1.75
113,,35,,,,,2.11
113,,36,,,,,0.46
113,,37,,,,,0.33
113,,38,,,,,0.35
113,,39,,,,,0.43
113,,40,,,,,1.34
113,,41,-3.52,,8.91,0.31,3.62
114,,0,,,,,0.39
114,,1,,,,,2.4
114,,2,,,,,0.55
114,,3,,,,,0.62
114,,4,,,,,1.32
114,,5,,,,,0.69
114,,6,,,,,2.52
114,,7,,,,,4.48
114,,8,,,,,1.88
114,,9,,,,,3.34
114,,10,,,,,3.42
114,,11,,,,,1.31
114,,12,,,,,2.33
114,,13,,,,,2.42
114,,14,,,,,0.38
114,,15,,,,,1.85
114,,16,,,,,1.36
114,,17,,,,,3.32
114,,18,,,,,0.49
114,,19,,,,,1.34
114,,20,,,,,2.7
114,,21,,,,,3.87
114,,22,,,,,0.78
114,,23,,,,,4.97
114,,24,,,,,1.81
114,,25,,,,,0.82
114,,26,,,,,2.77
114,,27,,,,,0.93
114,,28,,,,,4.28
114,,29,,,,,3.97
114,,30,,,,,1.99
114,,31,,,,,3.83
114,,32,,,,,0.06
114,,33,,,,,3.79
114,,34,,,,,2.93
114,,35,,,,,3.34
114,,36,-1.5,,5.5,8.07,2.08
115,,0,,,,,2.47
115,,1,,,,,0.59
115,,2,,,,,3.91
115,,3,,,,,4.37
115,,4,,,,,4.99
115,,5,,,,,3.08
115,,6,,,,,3.02
115,,7,,,,,3.05
115,,8,,,,,0.16
115,,9,,,,,4.6
115,,10,,,,,0.96
115,,11,,,,,4.04
115,,12,,,,,1.74
115,,13,,,,,4.74
115,,14,,,,,1.48
115,,15,,,,,4.65
115,,16,,,,,0
115,,17,,,,,2.5
115,,18,,,,,1.79
115,,19,,,,,4.99
115,,20,,,,,1.84
115,,21,,,,,3.44
115,,22,,,,,1.38
115,,23,,,,,1.81
115,,24,,,,,4.88
115,,25,,,,,4.73
115,,26,,,,,2.01
115,,27,,,,,4.21
115,,28,,,,,2.09
115,,29,,,,,2.38
115,,30,,,,,1.77
115,,31,,,,,2.28
115,,32,,,,,4.77
115,,33,,,,,2.41
115,,34,,,,,0.99
115,,35,,,,,4.38
115,,36,,,,,1.23
115,,37,,,,,2.83
115,,38,,,,,4.27
115,,39,,,,,0.3
115,,40,2.36,,4.16,1.44,1.23
116,,0,,,,,4.16
116,,1,,,,,3.45
116,,2,,,,,4.35
116,,3,,,,,0.69
116,,4,,,,,2.11
116,,5,,,,,0.09
116,,6,,,,,4.19
116,,7,,,,,4.38
116,,8,,,,,1.5
116,,9,,,,,4.24
116,,10,,,,,1.47
116,,11,,,,,3.91
116,,12,,,,,2.21
116,,13,,,,,4.87
116,,14,,,,,1.16
116,,15,,,,,4.84
116,,16,,,,,4.16
116,,17,,,,,4.97
116,,18,,,,,2.13
116,,19,,,,,4.69
116,,20,,,,,0.37
116,,21,,,,,1.66
116,,22,,,,,1.45
116,,23,,,,,0.34
116,,24,,,,,4.26
116,,25,,,,,3.21
116,,26,,,,,4.71
116,,27,,,,,2.63
116,,28,,,,,1.79
116,,29,,,,,3.6
116,,30,,,,,3.32
116,,31,,,,,1.53
116,,32,,,,,3.24
116,,33,,,,,0.89
116,,34,,,,,4.23
116,,35,,,,,1.75
116,,36,,,,,0.98
116,,37,,,,,0.5
116,,38,,,,,3.02
116,,39,,,,,3.64
116,,40,4.69,,2.83,3.69,4.65
117,,0,,,,,2.53
117,,1,,,,,1.29
117,,2,,,,,3.91
117,,3,,,,,4.49
117,,4,,,,,4.3
117,,5,,,,,2.2
117,,6,,,,,2.68
117,,7,,,,,4.59
117,,8,,,,,0.84
117,,9,,,,,0.76
117,,10,,,,,2.92
117,,11,,,,,0.3
117,,12,,,,,2.24
117,,13,,,,,4.68
117,,14,,,,,3.06
117,,15,,,,,3.34
117,,16,,,,,2.52
117,,17,,,,,2.57
117,,18,,,,,4.26
117,,19,,,,,4.88
117,,20,,,,,3.36
117,,21,,,,,3.79
117,,22,,,,,1.34
117,,23,,,,,0.49
117,,24,,,,,3.72
117,,25,,,,,3.06
117,,26,,,,,1.92
117,,27,,,,,0.11
117,,28,,,,,4.82
117,,29,,,,,3.05
117,,30,,,,,4.31
117,,31,,,,,2.32
117,,32,,,,,5
117,,33,,,,,0.92
117,,34,,,,,4.93
117,,35,,,,,1.81
117,,36,,,,,0.92
117,,37,,,,,1
117,,38,5.47,,7.38,2.53,1.89
118,,0,,,,,0.03
118,,1,,,,,1.8
118,,2,,,,,3.18
118,,3,,,,,2.31
118,,4,,,,,3.06
118,,5,,,,,2.51
118,,6,,,,,3.09
118,,7,,,,,2
118,,8,,,,,4.16
118,,9,,,,,2.88
118,,10,,,,,4.51
118,,11,,,,,2.9
118,,12,,,,,4.12
118,,13,,,,,0.7
118,,14,,,,,4.49
118,,15,,,,,3.33
118,,16,,,,,4.4
118,,17,,,,,1.24
118,,18,,,,,0.96
118,,19,,,,,2.69
118,,20,,,,,3.1
118,,21,,,,,4.43
118,,22,,,,,0.33
118,,23,,,,,3.07
118,,24,,,,,1.59
118,,25,,,,,4.17
118,,26,,,,,4.11
118,,27,,,,,0.45
118,,28,,,,,0.39
118,,29,,,,,1.52
118,,30,,,,,0.95
118,,31,,,,,0.12
118,,32,,,,,0.02
118,,33,,,,,3.54
118,,34,,,,,2.67
118,,35,,,,,1.04
118,,36,,,,,0.28
118,,37,,,,,4.41
118,,38,,,,,2.5
118,,39,,,,,4.19
118,,40,-17.44,,7.13,1.2,1.01
119,,0,,,,,1.69
119,,1,,,,,1.04
119,,2,,,,,3.73
119,,3,,,,,3.74
119,,4,,,,,0.56
119,,5,,,,,4.65
119,,6,,,,,4.88
119,,7,,,,,1.94
119,,8,,,,,0.64
119,,9,,,,,2.89
119,,10,,,,,1.67
119,,11,,,,,3.54
119,,12,,,,,2.71
119,,13,,,,,4.63
119,,14,,,,,3.9
119,,15,,,,,4.64
119,,16,,,,,4.28
119,,17,,,,,1.42
119,,18,,,,,4.29
119,,19,,,,,0.25
119,,20,,,,,0.92
119,,21,,,,,2.46
119,,22,,,,,4.37
119,,23,,,,,2.19
119,,24,,,,,4.51
119,,25,,,,,0.73
119,,26,,,,,1.38
119,,27,,,,,4.72
119,,28,,,,,0.97
119,,29,,,,,3.38
119,,30,,,,,3.6
119,,31,,,,,1.07
119,,32,,,,,1.13
119,,33,,,,,3.85
119,,34,,,,,3.77
119,,35,,,,,0.96
119,,36,,,,,2.95
119,,37,,,,,1.29
119,,38,,,,,3.17
119,,39,,,,,3.57
119,,40,,,,,4.72
119,,41,,,,,1.94
119,,42,,,,,4.53
119,,43,3.49,,8.68,2.42,2.88
120,,0,,,,,2.8
120,,1,,,,,3.27
120,,2,,,,,4.67
120,,3,,,,,1.36
120,,4,,,,,1.2
120,,5,,,,,0.19
120,,6,,,,,1.92
120,,7,,,,,1.34
120,,8,,,,,0.71
120,,9,,,,,2.88
120,,10,,,,,1.66
120,,11,,,,,0.35
120,,12,,,,,2.72
120,,13,,,,,3.98
120,,14,,,,,2.74
120,,15,,,,,0.31
120,,16,,,,,3.31
120,,17,,,,,0.21
120,,18,,,,,1.82
120,,19,,,,,1.66
120,,20,,,,,1.38
120,,21,,,,,0.83
120,,22,,,,,1.29
120,,23,,,,,1.98
120,,24,,,,,3.7
120,,25,,,,,4.55
120,,26,,,,,2.98
120,,27,,,,,0.18
120,,28,,,,,3.15
120,,29,,,,,1.53
120,,30,,,,,3.55
120,,31,,,,,4
120,,32,,,,,0.91
120,,33,,,,,2.56
120,,34,,,,,0.03
120,,35,,,,,4.11
120,,36,,,,,0.37
120,,37,,,,,2.94
120,,38,,,,,2.65
120,,39,,,,,0.54
120,,40,-1.71,,0.63,4.06,3.3
121,,0,,,,,1.92
121,,1,,,,,3.01
121,,2,,,,,2.27
121,,3,,,,,4.54
121,,4,,,,,2.29
121,,5,,,,,0.71
121,,6,,,,,0.46
121,,7,,,,,1.84
121,,8,,,,,4.76
121,,9,,,,,0.38
121,,10,,,,,3.21
121,,11,,,,,2.53
121,,12,,,,,0.43
121,,13,,,,,2.89
121,,14,,,,,4.5
121,,15,,,,,3.82
121,,16,,,,,1.55
121,,17,,,,,4.78
121,,18,,,,,1.02
121,,19,,,,,0.3
121,,20,,,,,4.16
121,,21,,,,,1.28
121,,22,,,,,1.43
121,,23,,,,,3.82
121,,24,,,,,0.61
121,,25,,,,,0.65
121,,26,,,,,3.4
121,,27,,,,,0.28
121,,28,,,,,3.61
121,,29,,,,,4.32
121,,30,,,,,1.8
121,,31,,,,,3.3
121,,32,,,,,3.58
121,,33,,,,,3.85
121,,34,,,,,0.62
121,,35,,,,,4.42
121,,36,,,,,3.78
121,,37,,,,,2.52
121,,38,,,,,1.73
121,,39,,,,,1.13
121,,40,,,,,2.58
121,,41,,,,,1.94
121,,42,,,,,4.35
121,,43,3.61,,7.03,4.61,1.41
122,,0,,,,,0.69
122,,1,,,,,1.02
122,,2,,,,,0.1
122,,3,,,,,2.44
122,,4,,,,,1.26
122,,5,,,,,1.82
122,,6,,,,,2.95
122,,7,,,,,3.53
122,,8,,,,,1.7
122,,9,,,,,2.26
122,,10,,,,,2.75
122,,11,,,,,2.9
122,,12,,,,,3.53
122,,13,,,,,0.53
122,,14,,,,,0.28
122,,15,,,,,4.08
122,,16,,,,,3.65
122,,17,,,,,1.06
122,,18,,,,,0.32
122,,19,,,,,2.05
122,,20,,,,,1.75
122,,21,,,,,0.14
122,,22,,,,,0.57
122,,23,,,,,1.84
122,,24,,,,,4.57
122,,25,,,,,2.38
122,,26,,,,,3.04
122,,27,,,,,2.55
122,,28,,,,,0.17
122,,29,,,,,1.52
122,,30,,,,,3.22
122,,31,,,,,2.02
122,,32,,,,,4.08
122,,33,,,,,0.5
122,,34,,,,,3.82
122,,35,,,,,3.41
122,,36,,,,,0.14
122,,37,,,,,1.44
122,,38,,,,,3.29
122,,39,,,,,4.09
122,,40,,,,,3.4
122,,41,-7.46,,7.3,8.88,0.86
123,,0,,,,,0.08
123,,1,,,,,1.58
123,,2,,,,,0.3
123,,3,,,,,4.91
123,,4,,,,,2.18
123,,5,,,,,3.26
123,,6,,,,,4.74
123,,7,,,,,2.51
123,,8,,,,,1.94
123,,9,,,,,1.88
123,,10,,,,,3.02
123,,11,,,,,3.66
123,,12,,,,,3.98
123,,13,,,,,2.94
123,,14,,,,,4.95
123,,15,,,,,4.87
123,,16,,,,,2.28
123,,17,,,,,0.76
123,,18,,,,,0.1
123,,19,,,,,3.73
123,,20,,,,,3.16
123,,21,,,,,0.77
123,,22,,,,,0.91
123,,23,,,,,3.42
123,,24,,,,,2.88
123,,25,,,,,1.76
123,,26,,,,,2.14
123,,27,,,,,3.11
123,,28,,,,,1.1
123,,29,,,,,3.7
123,,30,,,,,2.83
123,,31,,,,,3.99
123,,32,,,,,3.83
123,,33,,,,,1.74
123,,34,,,,,4.17
123,,35,,,,,2.54
123,,36,,,,,2.59
123,,37,,,,,4.86
123,,38,-8.28,,4.54,7.13,2.74
124,,0,,,,,0.2
124,,1,,,,,0.82
124,,2,,,,,1.09
124,,3,,,,,2.57
124,,4,,,,,1.5
124,,5,,,,,0.82
124,,6,,,,,4.93
124,,7,,,,,0.76
124,,8,,,,,2.06
124,,9,,,,,4.28
124,,10,,,,,0.37
124,,11,,,,,1.55
124,,12,,,,,2.28
124,,13,,,,,0.79
124,,14,,,,,1.79
124,,15,,,,,0.08
124,,16,,,,,4.81
124,,17,,,,,0.68
124,,18,,,,,2.07
124,,19,,,,,4.27
124,,20,,,,,1.78
124,,21,,,,,3.68
124,,22,,,,,4.93
124,,23,,,,,3.66
124,,24,,,,,4.81
124,,25,,,,,1.35
124,,26,,,,,4.84
124,,27,,,,,2.25
124,,28,,,,,0.3
124,,29,,,,,3.24
124,,30,,,,,0.49
124,,31,,,,,2.76
124,,32,,,,,4.73
124,,33,,,,,1.68
124,,34,,,,,4.89
124,,35,,,,,3.2
124,,36,,,,,3.41
124,,37,,,,,2.74
124,,38,-14.22,,2.24,6.82,2.56
125,,0,,,,,4.28
125,,1,,,,,2.36
125,,2,,,,,1.98
125,,3,,,,,2.35
125,,4,,,,,0.25
125,,5,,,,,1.13
125,,6,,,,,2.91
125,,7,,,,,1.77
125,,8,,,,,3.89
125,,9,,,,,1.4
125,,10,,,,,0.86
125,,11,,,,,0.29
125,,12,,,,,1.86
125,,13,,,,,3.52
125,,14,,,,,0.63
125,,15,,,,,2.85
125,,16,,,,,2.96
125,,17,,,,,4.46
125,,18,,,,,2.74
125,,19,,,,,4.96
125,,20,,,,,3.2
125,,21,,,,,2.6
125,,22,,,,,4.96
125,,23,,,,,2.35
125,,24,,,,,0.85
125,,25,,,,,0.92
125,,26,,,,,4.97
125,,27,,,,,1.53
125,,28,,,,,2.88
125,,29,,,,,1.61
125,,30,,,,,0.09
125,,31,,,,,1.69
125,,32,,,,,1.82
125,,33,,,,,3.91
125,,34,,,,,3.6
125,,35,,,,,2.08
125,,36,,,,,0.94
125,,37,,,,,3.45
125,,38,,,,,2.27
125,,39,10.81,,3.36,3.42,2.2
126,,0,,,,,0.54
126,,1,,,,,2.98
126,,2,,,,,0.53
126,,3,,,,,1.1
126,,4,,,,,1.24
126,,5,,,,,1.67
126,,6,,,,,2.96
126,,7,,,,,3.16
126,,8,,,,,3.7
126,,9,,,,,0.41
126,,10,,,,,4.14
126,,11,,,,,1.65
126,,12,,,,,1.64
126,,13,,,,,4.46
126,,14,,,,,2.75
126,,15,,,,,0.99
126,,16,,,,,1.64
126,,17,,,,,0.71
126,,18,,,,,4.48
126,,19,,,,,4.19
126,,20,,,,,4.92
126,,21,,,,,3.71
126,,22,,,,,2.44
126,,23,,,,,4.12
126,,24,,,,,3.86
126,,25,,,,,0.83
126,,26,,,,,0.81
126,,27,,,,,1.35
126,,28,,,,,4.97
126,,29,,,,,2.63
126,,30,,,,,1.49
126,,31,,,,,4.43
126,,32,,,,,1.4
126,,33,,,,,4.3
126,,34,,,,,1.21
126,,35,,,,,4.13
126,,36,,,,,2.84
126,,37,4.73,,6.73,1.88,1.66
127,,0,,,,,2.51
127,,1,,,,,1.57
127,,2,,,,,1.86
127,,3,,,,,1.32
127,,4,,,,,0.21
127,,5,,,,,1.47
127,,6,,,,,4.03
127,,7,,,,,4.32
127,,8,,,,,1.47
127,,9,,,,,1.02
127,,10,,,,,2.32
127,,11,,,,,4.92
127,,12,,,,,4.43
127,,13,,,,,2.8
127,,14,,,,,0.49
127,,15,,,,,2.56
127,,16,,,,,0.81
127,,17,,,,,1.02
127,,18,,,,,1.38
127,,19,,,,,3.9
127,,20,,,,,2.72
127,,21,,,,,4.14
127,,22,,,,,4.22
127,,23,,,,,1.44
127,,24,,,,,1.98
127,,25,,,,,4.67
127,,26,,,,,3.5
127,,27,,,,,3.36
127,,28,,,,,0.63
127,,29,,,,,1.17
127,,30,,,,,4.67
127,,31,,,,,4.9
127,,32,,,,,1.27
127,,33,,,,,3.4
127,,34,,,,,2.9
127,,35,,,,,3.62
127,,36,,,,,0.2
127,,37,-8.42,,4.62,6.47,1.2
128,,0,,,,,4.85
128,,1,,,,,0.8
128,,2,,,,,1.6
128,,3,,,,,3.85
128,,4,,,,,2.23
128,,5,,,,,4.01
128,,6,,,,,1.36
128,,7,,,,,3.33
128,,8,,,,,4.22
128,,9,,,,,3.97
128,,10,,,,,0.42
128,,11,,,,,4.67
128,,12,,,,,1.4
128,,13,,,,,3.88
128,,14,,,,,2.89
128,,15,,,,,4.08
128,,16,,,,,4.22
128,,17,,,,,3.71
128,,18,,,,,1.99
128,,19,,,,,2.62
128,,20,,,,,4.92
128,,21,,,,,1.54
128,,22,,,,,4.3
128,,23,,,,,3.76
128,,24,,,,,0.15
128,,25,,,,,1.32
128,,26,,,,,0.84
128,,27,,,,,0.59
128,,28,,,,,3.19
128,,29,,,,,2.2
128,,30,,,,,1.7
128,,31,,,,,4.84
128,,32,,,,,1.11
128,,33,,,,,2.45
128,,34,,,,,2.41
128,,35,,,,,3.01
128,,36,,,,,4.58
128,,37,-2.74,,5.71,1.62,0.78
129,,0,,,,,1.98
129,,1,,,,,4.43
129,,2,,,,,3.43
129,,3,,,,,4
129,,4,,,,,4.68
129,,5,,,,,1.26
129,,6,,,,,1.05
129,,7,,,,,4.84
129,,8,,,,,4.4
129,,9,,,,,4.04
129,,10,,,,,3.57
129,,11,,,,,2.9
129,,12,,,,,3.6
129,,13,,,,,3.76
129,,14,,,,,4.71
129,,15,,,,,0.84
129,,16,,,,,0.21
129,,17,,,,,3
129,,18,,,,,0.41
129,,19,,,,,4.8
129,,20,,,,,1.32
129,,21,,,,,0.56
129,,22,,,,,3.06
129,,23,,,,,3.54
129,,24,,,,,4.95
129,,25,,,,,4.48
129,,26,,,,,2.68
129,,27,,,,,1.58
129,,28,,,,,2.57
129,,29,,,,,2.06
129,,30,,,,,3.38
129,,31,,,,,1.12
129,,32,,,,,2.24
129,,33,,,,,1.56
129,,34,,,,,2.84
129,,35,,,,,2.79
129,,36,,,,,4.27
129,,37,,,,,4.21
129,,38,,,,,1.55
129,,39,4.19,,1.09,9.17,1.77
130,,0,,,,,2.84
130,,1,,,,,0.69
130,,2,,,,,0.07
130,,3,,,,,1.51
130,,4,,,,,3.91
130,,5,,,,,3.83
130,,6,,,,,3.39
130,,7,,,,,4.14
130,,8,,,,,1.78
130,,9,,,,,4.1
130,,10,,,,,0.8
130,,11,,,,,2.37
130,,12,,,,,0.41
130,,13,,,,,3.63
130,,14,,,,,1.75
130,,15,,,,,0.04
130,,16,,,,,0.4
130,,17,,,,,0.03
130,,18,,,,,1.98
130,,19,,,,,3.53
130,,20,,,,,4.61
130,,21,,,,,0.61
130,,22,,,,,4.54
130,,23,,,,,3.92
130,,24,,,,,1.36
130,,25,,,,,4.73
130,,26,,,,,4.66
130,,27,,,,,2.21
130,,28,,,,,1.82
130,,29,,,,,2.08
130,,30,,,,,3.99
130,,31,,,,,2.24
130,,32,,,,,4.95
130,,33,,,,,1.81
130,,34,,,,,3.4
130,,35,,,,,1.57
130,,36,,,,,0.76
130,,37,,,,,3.03
130,,38,,,,,1.38
130,,39,,,,,0.84
130,,40,,,,,0.04
130,,41,-1.85,,1.93,5.58,0.3
131,,0,,,,,1.24
131,,1,,,,,3.67
131,,2,,,,,4.6
131,,3,,,,,3.58
131,,4,,,,,3.61
131,,5,,,,,2.15
131,,6,,,,,0.98
131,,7,,,,,4.19
131,,8,,,,,3.73
131,,9,,,,,0.31
131,,10,,,,,4.44
131,,11,,,,,2.9
131,,12,,,,,1.43
131,,13,,,,,1.35
131,,14,,,,,1.46
131,,15,,,,,2.67
131,,16,,,,,4.91
131,,17,,,,,0.63
131,,18,,,,,3.49
131,,19,,,,,2.39
131,,20,,,,,4.5
131,,21,,,,,1.86
131,,22,,,,,3.43
131,,23,,,,,2.47
131,,24,,,,,4.02
131,,25,,,,,4.68
131,,26,,,,,3.11
131,,27,,,,,4.35
131,,28,,,,,4.03
131,,29,,,,,1.44
131,,30,,,,,1.91
131,,31,,,,,4.45
131,,32,,,,,2.11
131,,33,,,,,1.73
131,,34,,,,,4.22
131,,35,,,,,1.78
131,,36,,,,,0.78
131,,37,,,,,2.21
131,,38,,,,,4.01
131,,39,,,,,2.84
131,,40,-3.34,,9.45,5.4,0.32
132,,0,,,,,0.83
132,,1,,,,,0.82
132,,2,,,,,0.84
132,,3,,,,,3.98
132,,4,,,,,1.54
132,,5,,,,,0.1
132,,6,,,,,4.91
132,,7,,,,,0.44
132,,8,,,,,2.9
132,,9,,,,,4.54
132,,10,,,,,1.98
132,,11,,,,,1.84
132,,12,,,,,0.89
132,,13,,,,,2.76
132,,14,,,,,3.19
132,,15,,,,,2.13
132,,16,,,,,4.63
132,,17,,,,,4.41
132,,18,,,,,0.45
132,,19,,,,,1.12
132,,20,,,,,4.1
132,,21,,,,,4.31
132,,22,,,,,4.35
132,,23,,,,,3.53
132,,24,,,,,3.32
132,,25,,,,,2.88
132,,26,,,,,4.73
132,,27,,,,,3.59
132,,28,,,,,4.92
132,,29,,,,,0.12
132,,30,,,,,0.19
132,,31,,,,,2.25
132,,32,,,,,2.29
132,,33,,,,,4.07
132,,34,,,,,1.36
132,,35,,,,,2.82
132,,36,,,,,4.52
132,,37,,,,,4.4
132,,38,,,,,3.27
132,,39,,,,,4.43
132,,40,,,,,1.22
132,,41,,,,,1.09
132,,42,,,,,2.67
132,,43,-4.74,,0.04,3.01,4.75
133,,0,,,,,2.35
133,,1,,,,,3.38
133,,2,,,,,4.12
133,,3,,,,,3.39
133,,4,,,,,1.3
133,,5,,,,,2.25
133,,6,,,,,1.06
133,,7,,,,,0.13
133,,8,,,,,2.75
133,,9,,,,,3.82
133,,10,,,,,4.45
133,,11,,,,,0.52
133,,12,,,,,0.07
133,,13,,,,,0.15
